period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose
15m,500,1.0,1.0,0.1,0.005,4,40,low,poc,-0.015697990222705054,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,1.0,1.0,0.1,0.005,4,30,low,poc,-0.01569799022270504,0,0,1
15m,500,1.0,1.0,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,1.0,0.5,0.1,0.005,4,40,low,poc,-0.007848995111352466,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,1.0,0.5,0.1,0.005,4,30,low,poc,-0.00784899511135252,0,0,1
15m,500,1.0,0.5,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,-0.003924497555676293,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,1.0,0.25,0.1,0.005,4,30,low,poc,-0.0039244975556762,0,0,1
15m,500,1.0,0.25,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,0.5,1.0,0.1,0.005,4,40,low,poc,-0.015697990222705054,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,0.5,1.0,0.1,0.005,4,30,low,poc,-0.01569799022270504,0,0,1
15m,500,0.5,1.0,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,0.5,0.5,0.1,0.005,4,40,low,poc,-0.007848995111352466,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,0.5,0.5,0.1,0.005,4,30,low,poc,-0.00784899511135252,0,0,1
15m,500,0.5,0.5,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,0.5,0.25,0.1,0.005,4,40,low,poc,-0.003924497555676293,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,40,low,wa,0.0,1,0,0
15m,500,0.5,0.25,0.1,0.005,4,30,low,poc,-0.0039244975556762,0,0,1
15m,500,0.5,0.25,0.1,0.005,4,30,low,wa,0.0,1,0,0
15m,500,2.0,1.0,0.1,0.01,4,40,low,poc,-0.015697990222705044,0,0,1
15m,500,2.0,1.0,0.1,0.01,4,40,low,wa,0.03139598044541001,0,1,0
15m,500,2.0,1.0,0.1,0.01,4,30,low,poc,-0.015697990222705054,0,0,1
15m,500,2.0,1.0,0.1,0.01,4,30,low,wa,0.031395980445410004,0,1,0
15m,500,2.0,0.5,0.1,0.01,4,40,low,poc,-0.007848995111352522,0,0,1
15m,500,2.0,0.5,0.1,0.01,4,40,low,wa,0.03139598044541001,0,1,0
15m,500,2.0,0.5,0.1,0.01,4,30,low,poc,-0.007848995111352527,0,0,1
15m,500,2.0,0.5,0.1,0.01,4,30,low,wa,0.031395980445410004,0,1,0
15m,500,2.0,0.25,0.1,0.01,4,40,low,poc,-0.003924497555676261,0,0,1
15m,500,2.0,0.25,0.1,0.01,4,40,low,wa,0.03139598044541001,0,1,0
15m,500,2.0,0.25,0.1,0.01,4,30,low,poc,-0.0039244975556762636,0,0,1
15m,500,2.0,0.25,0.1,0.01,4,30,low,wa,0.031395980445410004,0,1,0
15m,500,1.0,1.0,0.1,0.01,4,40,low,poc,-0.015697990222705044,0,0,1
15m,500,1.0,1.0,0.1,0.01,4,40,low,wa,0.015697990222705065,0,1,0
15m,500,1.0,1.0,0.1,0.01,4,30,low,poc,-0.015697990222705054,0,0,1
15m,500,1.0,1.0,0.1,0.01,4,30,low,wa,0.015697990222705002,0,1,0
15m,500,1.0,0.5,0.1,0.01,4,40,low,poc,-0.007848995111352522,0,0,1
15m,500,1.0,0.5,0.1,0.01,4,40,low,wa,0.015697990222705065,0,1,0
15m,500,1.0,0.5,0.1,0.01,4,30,low,poc,-0.007848995111352527,0,0,1
15m,500,1.0,0.5,0.1,0.01,4,30,low,wa,0.015697990222705002,0,1,0
15m,500,1.0,0.25,0.1,0.01,4,40,low,poc,-0.003924497555676261,0,0,1
15m,500,1.0,0.25,0.1,0.01,4,40,low,wa,0.015697990222705065,0,1,0
15m,500,1.0,0.25,0.1,0.01,4,30,low,poc,-0.0039244975556762636,0,0,1
15m,500,1.0,0.25,0.1,0.01,4,30,low,wa,0.015697990222705002,0,1,0
15m,500,0.5,1.0,0.1,0.01,4,40,low,poc,-0.015697990222705044,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,40,low,wa,-0.015697990222705065,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,30,low,poc,-0.015697990222705054,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,30,low,wa,-0.015697990222705002,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,low,poc,-0.007848995111352522,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,low,wa,-0.007848995111352472,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,30,low,poc,-0.007848995111352527,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,30,low,wa,-0.007848995111352564,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,low,poc,-0.003924497555676261,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,low,wa,-0.003924497555676236,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,30,low,poc,-0.0039244975556762636,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,30,low,wa,-0.003924497555676282,0,0,1
15m,500,2.0,1.0,0.1,0.005,4,40,avgHL,poc,-0.015697990222705037,1,0,1
15m,500,2.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,2.0,1.0,0.1,0.005,4,30,avgHL,poc,-0.015697990222704957,1,0,1
15m,500,2.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,2.0,0.5,0.1,0.005,4,40,avgHL,poc,-0.007848995111352518,1,0,1
15m,500,2.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,2.0,0.5,0.1,0.005,4,30,avgHL,poc,-0.007848995111352538,1,0,1
15m,500,2.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,2.0,0.25,0.1,0.005,4,40,avgHL,poc,-0.003924497555676259,1,0,1
15m,500,2.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,2.0,0.25,0.1,0.005,4,30,avgHL,poc,-0.003924497555676269,1,0,1
15m,500,2.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,1.0,1.0,0.1,0.005,4,40,avgHL,poc,-0.015697990222705037,1,0,1
15m,500,1.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,1.0,1.0,0.1,0.005,4,30,avgHL,poc,-0.015697990222704957,1,0,1
15m,500,1.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.5,0.1,0.005,4,40,avgHL,poc,-0.007848995111352518,1,0,1
15m,500,1.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.5,0.1,0.005,4,30,avgHL,poc,-0.007848995111352538,1,0,1
15m,500,1.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.005,4,40,avgHL,poc,-0.003924497555676259,1,0,1
15m,500,1.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,1.0,0.25,0.1,0.005,4,30,avgHL,poc,-0.003924497555676269,1,0,1
15m,500,1.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.005,4,40,avgHL,poc,-0.015697990222705037,1,0,1
15m,500,0.5,1.0,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,1.0,0.1,0.005,4,30,avgHL,poc,-0.015697990222704957,1,0,1
15m,500,0.5,1.0,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.005,4,40,avgHL,poc,-0.007848995111352518,1,0,1
15m,500,0.5,0.5,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.5,0.1,0.005,4,30,avgHL,poc,-0.007848995111352538,1,0,1
15m,500,0.5,0.5,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.005,4,40,avgHL,poc,-0.003924497555676259,1,0,1
15m,500,0.5,0.25,0.1,0.005,4,40,avgHL,wa,0.0,2,0,0
15m,500,0.5,0.25,0.1,0.005,4,30,avgHL,poc,-0.003924497555676269,1,0,1
15m,500,0.5,0.25,0.1,0.005,4,30,avgHL,wa,0.0,2,0,0
15m,500,2.0,1.0,0.1,0.01,4,40,avgHL,poc,-0.015697990222705065,0,0,1
15m,500,2.0,1.0,0.1,0.01,4,40,avgHL,wa,0.03139598044541008,0,1,0
15m,500,2.0,1.0,0.1,0.01,4,30,avgHL,poc,-0.01569799022270505,0,0,1
15m,500,2.0,1.0,0.1,0.01,4,30,avgHL,wa,0.031395980445410025,0,1,0
15m,500,2.0,0.5,0.1,0.01,4,40,avgHL,poc,-0.007848995111352473,0,0,1
15m,500,2.0,0.5,0.1,0.01,4,40,avgHL,wa,0.03139598044541008,0,1,0
15m,500,2.0,0.5,0.1,0.01,4,30,avgHL,poc,-0.007848995111352465,0,0,1
15m,500,2.0,0.5,0.1,0.01,4,30,avgHL,wa,0.031395980445410025,0,1,0
15m,500,2.0,0.25,0.1,0.01,4,40,avgHL,poc,-0.0039244975556762965,0,0,1
15m,500,2.0,0.25,0.1,0.01,4,40,avgHL,wa,0.03139598044541008,0,1,0
15m,500,2.0,0.25,0.1,0.01,4,30,avgHL,poc,-0.003924497555676232,0,0,1
15m,500,2.0,0.25,0.1,0.01,4,30,avgHL,wa,0.031395980445410025,0,1,0
15m,500,1.0,1.0,0.1,0.01,4,40,avgHL,poc,-0.015697990222705065,0,0,1
15m,500,1.0,1.0,0.1,0.01,4,40,avgHL,wa,0.01569799022270498,0,1,0
15m,500,1.0,1.0,0.1,0.01,4,30,avgHL,poc,-0.01569799022270505,0,0,1
15m,500,1.0,1.0,0.1,0.01,4,30,avgHL,wa,0.015697990222705013,0,1,0
15m,500,1.0,0.5,0.1,0.01,4,40,avgHL,poc,-0.007848995111352473,0,0,1
15m,500,1.0,0.5,0.1,0.01,4,40,avgHL,wa,0.01569799022270498,0,1,0
15m,500,1.0,0.5,0.1,0.01,4,30,avgHL,poc,-0.007848995111352465,0,0,1
15m,500,1.0,0.5,0.1,0.01,4,30,avgHL,wa,0.015697990222705013,0,1,0
15m,500,1.0,0.25,0.1,0.01,4,40,avgHL,poc,-0.0039244975556762965,0,0,1
15m,500,1.0,0.25,0.1,0.01,4,40,avgHL,wa,0.01569799022270498,0,1,0
15m,500,1.0,0.25,0.1,0.01,4,30,avgHL,poc,-0.003924497555676232,0,0,1
15m,500,1.0,0.25,0.1,0.01,4,30,avgHL,wa,0.015697990222705013,0,1,0
15m,500,0.5,1.0,0.1,0.01,4,40,avgHL,poc,-0.015697990222705065,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,40,avgHL,wa,-0.01569799022270498,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,30,avgHL,poc,-0.01569799022270505,0,0,1
15m,500,0.5,1.0,0.1,0.01,4,30,avgHL,wa,-0.015697990222705013,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,avgHL,poc,-0.007848995111352473,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,40,avgHL,wa,-0.007848995111352551,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,30,avgHL,poc,-0.007848995111352465,0,0,1
15m,500,0.5,0.5,0.1,0.01,4,30,avgHL,wa,-0.007848995111352506,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,avgHL,poc,-0.0039244975556762965,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,40,avgHL,wa,-0.003924497555676276,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,30,avgHL,poc,-0.003924497555676232,0,0,1
15m,500,0.5,0.25,0.1,0.01,4,30,avgHL,wa,-0.003924497555676253,0,0,1
5m,500,2.0,1.0,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,4,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,4,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,4,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,4,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,40,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,40,high,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,30,high,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,30,high,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,4,40,low,poc,-0.028365928462528653,0,0,2
5m,500,2.0,1.0,0.1,0.005,4,40,low,wa,0.056731856925057264,0,2,0
5m,500,2.0,1.0,0.1,0.005,4,30,low,poc,-0.028365928462528625,0,0,2
5m,500,2.0,1.0,0.1,0.005,4,30,low,wa,0.026492469606242075,1,1,0
5m,500,2.0,0.5,0.1,0.005,4,40,low,poc,-0.014182964231264267,0,0,2
5m,500,2.0,0.5,0.1,0.005,4,40,low,wa,0.056731856925057264,0,2,0
5m,500,2.0,0.5,0.1,0.005,4,30,low,poc,-0.014182964231264372,0,0,2
5m,500,2.0,0.5,0.1,0.005,4,30,low,wa,0.026492469606242075,1,1,0
5m,500,2.0,0.25,0.1,0.005,4,40,low,poc,-0.007091482115632196,0,0,2
5m,500,2.0,0.25,0.1,0.005,4,40,low,wa,0.026927828618034846,0,1,1
5m,500,2.0,0.25,0.1,0.005,4,30,low,poc,-0.007091482115632127,0,0,2
5m,500,2.0,0.25,0.1,0.005,4,30,low,wa,-0.003311558700780321,1,0,1
5m,500,1.0,1.0,0.1,0.005,4,40,low,poc,0.028365928462528653,0,2,0
5m,500,1.0,1.0,0.1,0.005,4,40,low,wa,0.028365928462528694,0,2,0
5m,500,1.0,1.0,0.1,0.005,4,30,low,poc,0.028365928462528625,0,2,0
5m,500,1.0,1.0,0.1,0.005,4,30,low,wa,0.013246234803121038,1,1,0
5m,500,1.0,0.5,0.1,0.005,4,40,low,poc,0.028365928462528653,0,2,0
5m,500,1.0,0.5,0.1,0.005,4,40,low,wa,0.028365928462528694,0,2,0
5m,500,1.0,0.5,0.1,0.005,4,30,low,poc,0.028365928462528625,0,2,0
5m,500,1.0,0.5,0.1,0.005,4,30,low,wa,0.013246234803121038,1,1,0
5m,500,1.0,0.25,0.1,0.005,4,40,low,poc,-0.007091482115632196,0,0,2
5m,500,1.0,0.25,0.1,0.005,4,40,low,wa,0.01180813495862734,0,1,1
5m,500,1.0,0.25,0.1,0.005,4,30,low,poc,-0.007091482115632127,0,0,2
5m,500,1.0,0.25,0.1,0.005,4,30,low,wa,-0.003311558700780321,1,0,1
5m,500,0.5,1.0,0.1,0.005,4,40,low,poc,0.014182964231264267,0,2,0
5m,500,0.5,1.0,0.1,0.005,4,40,low,wa,-0.008496576257847168,0,1,1
5m,500,0.5,1.0,0.1,0.005,4,30,low,poc,0.014182964231264372,0,2,0
5m,500,0.5,1.0,0.1,0.005,4,30,low,wa,0.006623117401560519,1,1,0
5m,500,0.5,0.5,0.1,0.005,4,40,low,poc,0.014182964231264267,0,2,0
5m,500,0.5,0.5,0.1,0.005,4,40,low,wa,-0.0009367294281432854,0,1,1
5m,500,0.5,0.5,0.1,0.005,4,30,low,poc,0.014182964231264372,0,2,0
5m,500,0.5,0.5,0.1,0.005,4,30,low,wa,0.006623117401560519,1,1,0
5m,500,0.5,0.25,0.1,0.005,4,40,low,poc,-0.007091482115632196,0,0,2
5m,500,0.5,0.25,0.1,0.005,4,40,low,wa,-0.007091482115632237,0,0,2
5m,500,0.5,0.25,0.1,0.005,4,30,low,poc,-0.007091482115632127,0,0,2
5m,500,0.5,0.25,0.1,0.005,4,30,low,wa,-0.003311558700780321,1,0,1
5m,500,2.0,1.0,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,4,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,4,40,avgHL,poc,-0.015119693659407615,0,0,1
5m,500,2.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,2.0,1.0,0.1,0.005,4,30,avgHL,poc,-0.015119693659407537,0,0,1
5m,500,2.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,2.0,0.5,0.1,0.005,4,40,avgHL,poc,-0.007559846829703808,0,0,1
5m,500,2.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,2.0,0.5,0.1,0.005,4,30,avgHL,poc,-0.007559846829703769,0,0,1
5m,500,2.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,2.0,0.25,0.1,0.005,4,40,avgHL,poc,-0.003779923414851841,0,0,1
5m,500,2.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,2.0,0.25,0.1,0.005,4,30,avgHL,poc,-0.003779923414851947,0,0,1
5m,500,2.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,1.0,1.0,0.1,0.005,4,40,avgHL,poc,0.015119693659407615,0,1,0
5m,500,1.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,1.0,1.0,0.1,0.005,4,30,avgHL,poc,0.015119693659407537,0,1,0
5m,500,1.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,1.0,0.5,0.1,0.005,4,40,avgHL,poc,0.015119693659407615,0,1,0
5m,500,1.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,1.0,0.5,0.1,0.005,4,30,avgHL,poc,0.015119693659407537,0,1,0
5m,500,1.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,1.0,0.25,0.1,0.005,4,40,avgHL,poc,-0.003779923414851841,0,0,1
5m,500,1.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,1.0,0.25,0.1,0.005,4,30,avgHL,poc,-0.003779923414851947,0,0,1
5m,500,1.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,0.5,1.0,0.1,0.005,4,40,avgHL,poc,0.007559846829703808,0,1,0
5m,500,0.5,1.0,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,0.5,1.0,0.1,0.005,4,30,avgHL,poc,0.007559846829703769,0,1,0
5m,500,0.5,1.0,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,0.5,0.5,0.1,0.005,4,40,avgHL,poc,0.007559846829703808,0,1,0
5m,500,0.5,0.5,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,0.5,0.5,0.1,0.005,4,30,avgHL,poc,0.007559846829703769,0,1,0
5m,500,0.5,0.5,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,0.5,0.25,0.1,0.005,4,40,avgHL,poc,-0.003779923414851841,0,0,1
5m,500,0.5,0.25,0.1,0.005,4,40,avgHL,wa,0.0,1,0,0
5m,500,0.5,0.25,0.1,0.005,4,30,avgHL,poc,-0.003779923414851947,0,0,1
5m,500,0.5,0.25,0.1,0.005,4,30,avgHL,wa,0.0,1,0,0
5m,500,2.0,1.0,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,4,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,4,40,avgHL,poc,0.0,0,0,0
